到餐客户ID,门店ID,门店名称,门店分层,大区,区域,代理城市,签约私海BD,c2是否签约,外卖客户ID,BD是否有搜索权限,平台客户ID
49686325,619540749,甜肆融合料理(咖啡),下沉城市商家,南部大区,湖北区域,黄梅县,沈阳,0,19149551,1,1086506131
52012923,1458898227,小邱烧烤（大湾社区店）,下沉城市商家,南部大区,湖北区域,鄂州,李书才,1,23454286,1,1117707769
53576843,742960592,味蕾小厨,下沉城市商家,南部大区,江西区域,高安市,况国文,0,,1,1161354895
49181243,861610278,栗满多（桑植店）,下沉CKA品牌门店,南部大区,湖南区域,桑植县,钟耀华,0,26680718,1,1081969839
47319539,1683433576,匠食.鲲（瑞丽店）,下沉城市商家,南部大区,云南区域,瑞丽,李秋萍,1,,1,1063483992
54327224,1022775286724991,秀华烤鱼,下沉城市商家,南部大区,云南区域,鲁甸县,马荣月,0,28240656,1,1177208258
50629714,592950484,绿茵阁西餐厅（中星天街店）,下沉CKA品牌门店,南部大区,湖北区域,通城,李隽,0,,1,1106051983
51830148,1505643967,麻栗坡县水城羊肉米线,下沉城市商家,南部大区,云南区域,麻栗坡县,王俊娇,0,,1,1116110848
50154486,517174936,老串坊,下沉城市商家,南部大区,江西区域,高安市,刘金荣,0,16704958,1,1069770081
52414031,1443008546,霸王牛骨面,下沉城市商家,南部大区,湖北区域,天门,陈莉,0,24008339,1,1136996518
53579569,1276460127,柠檬队长,下沉城市商家,北部大区,甘青新区域,临泽县,赵梦婷,1,21704774,1,1108093929
50548071,604032798,王大乔泡椒米线·小火锅（常德津市金城银座店）,下沉CKA品牌门店,南部大区,湖南区域,津市市,胡明,1,,0,1100241149
50081415,843594233,高蒸笼大包（玉明路店）,下沉城市商家,南部大区,云南区域,嵩明县,付友,1,,1,1099110666
51928175,1418482694,了好景颇饭店,下沉城市商家,南部大区,云南区域,瑞丽,李秋萍,0,,1,1116961239
50836059,154101407,果然美（政和路店）,下沉城市商家,北部大区,安徽区域,怀宁县,汪祥,0,22907075,1,1101933411
49456149,1357704131,金湖味道,下沉城市商家,南部大区,湖北区域,大冶市,黄雨萱,0,25539418,1,1086815175
43226591,971815307,食尚私房川菜,下沉城市商家,北部大区,甘青新区域,临泽县,赵梦婷,0,22902820,1,1007610857
51424001,1612742203,常青麦香园（阳光花园店）,下沉城市商家,南部大区,湖北区域,大冶市,刘悦,0,,1,1113905363
44657647,177739782,食速三人众黄焖鸡啵啵鱼,下沉城市商家,南部大区,云南区域,景东彝族自治县,唐丽,0,23114592,1,1010629332
52774657,1797973166,周记（原创村夫烤鱼）,下沉城市商家,南部大区,云南区域,瑞丽,陈显泽,1,24514615,1,1152066484
51508993,921252364,蜀韵岔路口老火锅（永昌店）,下沉城市商家,北部大区,甘青新区域,永昌县,裴鹏飞,0,,1,1113715807
43204856,757256568,新渔港,下沉城市商家,南部大区,江西区域,高安市,陈俊慧,0,23260875,1,1007588501
51903645,701573073,云乡记过桥米线（鹏泰店）,下沉城市商家,南部大区,江西区域,高安市,况国文,1,23325120,1,1114794245
46281940,1111872207,清真伊礼园（海宇花园店）,下沉城市商家,南部大区,云南区域,嵩明县,赵瑞阁,0,,1,1055862649
52028230,1385009162,湖畔咖啡（西雅半岛店）,下沉城市商家,南部大区,湖北区域,天门,陈亨,1,,1,1115686786
49921638,68126600,金湾手抓餐厅,下沉城市商家,北部大区,甘青新区域,嘉峪关,李静,1,22984580,1,1095525003
54293722,1026639923433084,冰城炭险家烧烤,下沉城市商家,南部大区,湖北区域,大冶市,张雷鸣,0,,1,1174946177
49933194,1000441639,战壕烧烤·战地（大坝二路二店）,下沉城市商家,南部大区,湖北区域,丹江口市,於海燕,1,23317447,1,1094645866
43334994,190921457,刘一手重庆火锅（黄梅店）,下沉KA品牌门店,南部大区,湖北区域,黄梅县,王燕,0,22840949,0,1007717974
51179972,1021911644479475,GanG Tree树杆杆,下沉城市商家,南部大区,云南区域,嵩明县,付友,0,,1,1109963656
47184355,1178776769,天天烧烤海鲜炒菜（恒馨公寓店）,下沉城市商家,南部大区,湖北区域,孝昌县,樊迅,0,,1,1063169203
51051152,1315150985,斐然炒饭铺（黄梅路店）,下沉城市商家,北部大区,安徽区域,怀宁县,张磊,0,,1,1108863783
54181596,1024063855798039,饼总监（香格里拉店）,下沉城市商家,南部大区,湖北区域,大冶市,吴洵,1,28026138,0,1175055338
52817805,826826135,八戒烧烤,下沉城市商家,南部大区,湖北区域,丹江口市,李学锋,0,24573131,1,1144783782
52180530,1893036108,川娃子私房菜（高原红商务宾馆店）,下沉城市商家,北部大区,甘青新区域,嘉峪关,李静,1,23692585,1,1117227286
49510370,93204096,细胖子香辣蟹·油焖大虾（湖滨路店）,下沉城市商家,南部大区,湖北区域,大冶市,张雷鸣,0,23133534,1,1089313127
48237121,1023213074682092,老街香厨,下沉城市商家,南部大区,湖北区域,天门,陈亨,0,,1,1070759257
54133029,1023641602934772,小椿浇面馆（庐山铜锣湾店）,下沉城市商家,南部大区,江西区域,星子,于丽娟,1,,0,1172832913
50909897,1590035897,龙福寿（东卡店）,下沉城市商家,南部大区,云南区域,龙陵县,杨翠要,0,,1,1106540256
51425827,728430092,牛好粉面馆,下沉城市商家,南部大区,湖北区域,大冶市,吴洵,0,,1,1111628332
49954230,1288273751,川湘风情,下沉城市商家,南部大区,湖南区域,津市市,胡明,0,27004209,0,1096698905
52679771,1174439739,陈记碳火天下·烧烤大排档（大冶店）,下沉城市商家,南部大区,湖北区域,大冶市,汪婷婷,1,24389039,1,1144709824
54342304,1024071251415253,老黄记丁丁美蛙鱼自助火锅,下沉城市商家,南部大区,云南区域,嵩明县,赵瑞阁,1,28264753,0,1177113372
43298771,1023213264945931,疯狂烧椒牛肉（里外里店）,下沉城市商家,南部大区,云南区域,嵩明县,赵瑞阁,1,23074679,1,1007683720
54300457,1030501373343531,兴忠椒麻鸡,下沉城市商家,北部大区,甘青新区域,积石山保安族东乡族撒拉族自治县,肖文林,1,,1,1174409375
2292768,4724573,回客楼,下沉城市商家,南部大区,福建区域,永定区,余美珠,0,25398289,1,1002745079
50970883,891005702,芳锦正宗三鲜豆皮,下沉城市商家,南部大区,湖北区域,黄梅县,王燕,0,,1,1106348764
50308759,1999559726,轻甜烘焙（奥星世纪店）,下沉城市商家,南部大区,云南区域,瑞丽,张炫,0,23241005,1,1099960345
3551115,996628238,小龙坎老火锅（黄梅路店）,下沉KA品牌门店,北部大区,安徽区域,怀宁县,汪祥,0,,0,1003409122
51912843,1131266915,汇鑫鲜三文鱼（芦台店）,下沉城市商家,特区,京津冀区域,宁河县,刘蕊,0,25675307,1,1114645478
52864264,719461364,炭火兄弟,下沉城市商家,南部大区,湖北区域,通城,胡钦,0,,1,1144691917
49789024,683595461,灿哥烧烤,下沉城市商家,南部大区,湖北区域,天门,张彪,1,23084117,1,1095113036
50698886,1072834923,川渝人家（富强店）,下沉城市商家,北部大区,甘青新区域,嘉峪关,郭江荣,0,22955709,1,1101274707
49042148,1014219633540387,陈文鼎·珍珠奶茶（安居路店）,下沉CKA品牌门店,南部大区,江西区域,高安市,陈俊慧,1,18028393,0,1077006908
53102821,1012488871447366,SWEETEA茶本甜（大冶店）,下沉城市商家,南部大区,湖北区域,大冶市,郭萍萍,0,24969580,0,1151382367
51328038,1769752872,宇岐餐饮老潼关现烤肉夹馍（宁河吾悦广场店）,下沉城市商家,特区,京津冀区域,宁河县,孟令鹏,1,23269692,1,1110134379
53988852,1027494286711665,小肆卤肉饭,下沉城市商家,南部大区,湖北区域,天门,陈亨,1,,1,1170158728
49883822,1445162948,老妈饭湘,下沉CKA品牌门店,南部大区,江西区域,高安市,陈俊慧,0,23352362,1,1103051098
48465714,1881677272,黄蜀郎鸡公煲（兴华路店）,下沉CKA品牌门店,南部大区,湖北区域,大悟县,王咏,0,,1,1072047257
51836619,612298644,栗粒相传（大冶吾悦店）,下沉城市商家,南部大区,湖北区域,大冶市,龚进,1,24272069,1,1116901563
52432947,1363613937,杨小羔蛋糕,下沉城市商家,南部大区,云南区域,镇雄县,胡安安,1,22699514,0,1114578752
53683808,776192583,也马砂锅粥,下沉城市商家,南部大区,湖南区域,慈利县,叶懋,1,27228158,1,1158010303
48600375,1248014854,宁夏手工辣条,下沉城市商家,北部大区,甘青新区域,康乐县,张晓玲,0,,1,1072442608
51233251,1538320361,园园农家菜,下沉城市商家,南部大区,江西区域,星子,于丽娟,0,23178153,1,1106968399
598722,930161,庐山三石饭店·山里土菜（庐山店）,下沉城市商家,南部大区,江西区域,星子,于丽娟,0,23052333,1,1000501172
53012081,1005050448,杨矮子酱板鸭（澧县欢乐城二店）,下沉城市商家,南部大区,湖南区域,澧县,汪春久,1,24836952,0,1145884796
47585582,1783145784,小平夜宵烧烤,下沉城市商家,南部大区,江西区域,高安市,刘金荣,0,,1,1066431176
53721942,1636253739,老川渝水煮馆（润阳路店）,下沉城市商家,南部大区,湖北区域,鄂州,李炎龙,0,,1,1165404521
50539553,841204190,瑞丽市升爽渔庄,下沉城市商家,南部大区,云南区域,瑞丽,陈明龙,0,23149612,1,1099790206
51851299,1636722260,家味鲜家常菜馆,下沉城市商家,南部大区,湖北区域,大悟县,王咏,0,23024150,1,1115715396
46834230,999109658,火龍烧烤王（观山路店）,下沉城市商家,南部大区,湖北区域,大冶市,刘悦,0,23099149,1,1059466964
50793392,1462103676,地摊火锅鸡,下沉城市商家,北部大区,甘青新区域,临泽县,赵梦婷,0,22897713,1,1105824169
54239480,1022774324513837,籼米香炒饭铺,下沉城市商家,南部大区,湖北区域,孝昌县,徐念,1,28107925,1,1175474808
53509387,1027495193662525,云贵客罐罐米线（黄石大冶店）,下沉城市商家,南部大区,湖北区域,大冶市,汪婷婷,0,27354333,0,1152690240
51878517,722741813,湘火火·剁椒拌饭（通城店）,下沉城市商家,南部大区,湖北区域,通城,李隽,0,23001709,0,1114890626
52327012,1663234588,茶π,下沉城市商家,南部大区,云南区域,鲁甸县,马荣月,1,23895892,1,1117695045
53870607,1024917651787495,炭火烤肉,下沉CKA品牌门店,北部大区,甘青新区域,积石山保安族东乡族撒拉族自治县,肖文林,0,,0,1169223279
48074458,706128225,塔乐堡汉堡（杨圩店）,下沉城市商家,南部大区,江西区域,高安市,况国文,1,22937933,1,1067779244
53150998,1008597358478526,马家大院东北铁锅炖,下沉城市商家,南部大区,湖北区域,通城,胡钦,0,24994164,1,1145099992
47327300,1154169491,川巴吃鸡吃虾（六里坪）,下沉本地连锁,南部大区,湖北区域,丹江口市,李学锋,1,,1,1064178365
51329332,951789356,周大炮鱼蛙火锅馆,下沉城市商家,南部大区,湖北区域,通城,胡钦,0,,1,1107482584
54219242,1023213487225785,鸭匠门广式脆皮烤鸭,下沉城市商家,南部大区,湖北区域,黄梅县,黎仲,0,,1,1169696904
53640631,5241920,刘聋子粉馆（澧州店）,下沉城市商家,南部大区,湖南区域,澧县,周俊,0,27157807,1,1161271918
53335619,1177189058,护城华丰酒馆（墨池·阳光里店）,下沉城市商家,南部大区,湖南区域,澧县,汪春久,1,,1,1153018421
52796622,931943561,晓飞歌小龙虾外卖驿站（津市店）,下沉本地连锁,南部大区,湖南区域,津市市,胡明,1,24545599,0,1147229689
52585253,1411344560,焙卡滋,下沉城市商家,南部大区,云南区域,镇雄县,吴翔,0,24253451,0,1140280354
53208006,926177770,恩施宋鸭子(通城总店),下沉城市商家,南部大区,湖北区域,通城,胡钦,0,,1,1156957662
51015470,1127605651,一品禅私房菜,下沉城市商家,北部大区,甘青新区域,临泽县,赵梦婷,0,22912758,1,1108183764
44841709,193780183,万家灯火（双岗店）,下沉城市商家,南部大区,湖南区域,慈利县,曾庆艮,1,,1,1025654858
45403683,1353432839,清真顺祥斋铜锅涮羊肉（镜铁市场店）,下沉城市商家,北部大区,甘青新区域,嘉峪关,王小龙,1,23036895,1,1040762827
53555971,1536926834,楚山牛炒饭铺（华容区庙岭镇店）,下沉CKA品牌门店,南部大区,湖北区域,鄂州,李炎龙,1,27019889,0,1158748176
53761653,1014691014108785,火腿三鲜米线,下沉城市商家,南部大区,云南区域,鲁甸县,马荣月,1,27362510,1,1164612845
54207459,1024492633765768,贵阳土黄牛肉粉,下沉城市商家,南部大区,湖北区域,黄梅县,沈阳,1,28062400,1,1169645214
52825618,1382050800,我家小馆口口香（孝武春华百货店）,下沉城市商家,南部大区,湖北区域,大悟县,王咏,0,,1,1145435421
44933836,1221194866,茶庐庐,下沉城市商家,南部大区,江西区域,星子,李昭君,1,23147473,1,1027358058
49256281,1665914471,一碗面（商业道幸福商业广场店）,下沉城市商家,特区,京津冀区域,宁河县,孟令鹏,0,23322284,1,1083258540
54346302,1900990822,碳火风味烤鱼,下沉城市商家,南部大区,云南区域,瑞丽,李秋萍,0,,1,1177114822
53110849,194796494,蒸功夫包子,下沉城市商家,特区,京津冀区域,宁河县,刘蕊,1,24945976,1,1153125016
52891179,194740333,乔家大院农家菜,下沉城市商家,北部大区,甘青新区域,临泽县,赵梦婷,1,,1,1144746096
53797891,776601205,陈记广式烧卤,下沉城市商家,南部大区,湖北区域,通城,李隽,0,27424575,0,1165493665
53489274,793094951,上上签围炉麻辣烫（粮道街店）,下沉城市商家,南部大区,湖北区域,通城,胡钦,0,,1,1152487039
52175628,1271730523,蔓德里茶餐厅,下沉城市商家,南部大区,云南区域,瑞丽,陈丽英,0,23685829,1,1117425670
53584145,1015941372796172,柴火记忆柴火鸡（桑植店）,下沉本地连锁,南部大区,湖南区域,桑植县,钟耀华,0,27068133,1,1161706321
43915156,181003939,富正毅三下锅（三官寺总店）,下沉CKA品牌门店,南部大区,湖南区域,慈利县,叶懋,0,22903288,1,1009090433
54280738,1024501812044003,螺专甲螺蛳粉（孝昌花园广场店）,下沉CKA品牌门店,南部大区,湖北区域,孝昌县,樊迅,1,28172195,1,1176215635
49695849,1033103115,鑫鑫牛杂鲜鱼馆（光谷首府店）,下沉城市商家,南部大区,湖北区域,鄂州,李炎龙,0,23129755,1,1096965351
47658691,1028354522386325,山中无老虎·鱼蛙火锅（大冶店）,下沉KA品牌门店,南部大区,湖北区域,大冶市,汪婷婷,0,24690285,0,1066169597
50854302,526004766,户撒阿昌小板过手米线,下沉城市商家,南部大区,云南区域,瑞丽,李秋萍,0,23147661,1,1101884707
50682506,738620914,皇粒皇,下沉城市商家,南部大区,湖北区域,大悟县,林佳成,0,22945548,1,1106659319
52518238,813919937,皇茶,下沉城市商家,南部大区,江西区域,高安市,刘金荣,0,24157092,1,1139859971
49398498,1594479082,喜添花溪清汤鹅（河滨北路店）,下沉CKA品牌门店,南部大区,云南区域,嵩明县,赵瑞阁,0,19063535,1,1083026964
54222319,1024072016529431,来一碗·米粉烧烤,下沉城市商家,南部大区,湖北区域,黄梅县,王燕,0,,1,1170197022
51728134,711196464,大脚烤鱼·牛排火锅,下沉城市商家,南部大区,云南区域,龙陵县,杨翠要,0,,1,1115269672
51456397,680060020,腊百年烧腊饭（新城店）,下沉CKA品牌门店,南部大区,湖北区域,天门,张翩,0,23169449,1,1111932132
52944687,1591312818,四季土菜馆（联合店）,下沉城市商家,南部大区,云南区域,鲁甸县,马荣月,0,24740164,1,1151654400
45990757,1895567936,福建千里香馄饨（时代·豪苑店）,下沉城市商家,南部大区,江西区域,星子,郝志鹏,1,,1,1053409369
51099851,1474339539,荣膳荷水城羊肉米线（嵩明店）,下沉城市商家,南部大区,云南区域,嵩明县,付友,1,21714564,0,1108766917
51374342,703808708,蒙记螺蛳粉（中山街店）,下沉城市商家,南部大区,湖北区域,孝昌县,徐念,0,,1,1111663133
50078100,1117817161,遇见烧仙草（树蕙苑店）,下沉城市商家,北部大区,甘青新区域,永昌县,裴鹏飞,0,23241155,1,1103510523
1559271,51291379,顺意饼屋（一中店）,下沉城市商家,南部大区,湖北区域,孝昌县,徐念,0,22984284,1,1001186680
53964151,1053351352,茶油铁板鸭香酥鸡锁骨,下沉城市商家,南部大区,湖南区域,澧县,钟荣荣,0,27701227,1,1170683130
